"COU","Pays","POL","Polluant","VAR","Variable","YEA","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finlande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,47716.296,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,553001.736,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,558358.441,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,553086.836,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,556136.307,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,555107.218,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,556120.549,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,545587.444,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,536374.997,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,530722.796,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,508213.897,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,512753.492,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,488753.45,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,490256.229,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,491335.786,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,461189.49,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,464491.268,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,466376.978,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,469718.625,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,450787.078,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,441488.013,,
"FRA","France","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,399412.668,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,1036926.261,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,1052999.477,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,1031672.509,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,1028625.772,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,1011768.83,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,986709.485,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,993738.732,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,968039.597,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,968935.03,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,902742.06,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,935768.364,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,911243.774,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,916901.017,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,933987.361,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,894464.541,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,897953.671,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,901442.03,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,885729.469,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,850541.987,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,799733.988,,
"DEU","Allemagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,728737.653,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,126532.372,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,127576.188,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,127561.939,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,131303.762,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,131947.819,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,136414.345,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,132494.194,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,135149.152,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,131795.741,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,124587.314,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,118511.007,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,115528.991,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,112271.631,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,102661.381,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,99256.791,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,95424.483,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,91808.762,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,95593.701,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,92316.962,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,85603.938,,
"GRC","Grèce","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,74835.612,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,74928.813,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,76868.917,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,75141.796,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,78048.28,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,76946.243,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,76713.571,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,75480.555,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,73703.712,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,71559.709,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,65358.162,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,66021.083,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,64309.222,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,60915.396,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,58033.037,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,58401.352,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,61495.831,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,62256.336,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,64728.754,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,64756.349,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,64580.975,,
"HUN","Hongrie","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,62818.386,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4119.481,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4011.136,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4101.835,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4065.172,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4167.989,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4018.839,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4608.876,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4906.7,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,5299.866,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4969.116,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4864.922,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4646.539,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4653.193,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4661.031,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4661.461,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4746.024,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4692.48,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4776.967,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4847.088,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4713.009,,
"ISL","Islande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,4509.64,,
"IRL","Irlande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,68460.337,,
"IRL","Irlande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,70488.547,,
"IRL","Irlande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,68624.429,,
