"LOCATION","Pays","SUBJECT","Sujet","MEASURE","Mesure","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,27421.912641,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,27741.741216,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,27882.415177,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,28605.097435,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,30062.179578,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,30598.827356,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,31453.911443,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,32675.832305,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,33454.729332,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,32282.727647,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,32467.392393,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,33569.130539,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,33938.529584,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,34310.529085,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,34834.670445,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,35442.456044,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,36316.068605,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,36896.981752,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,36619.439509,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,34949.263289,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,34859.649624,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,34447.198927,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,33406.385221,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,33059.994223,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,33621.098108,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,34945.481623,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,35976.252358,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,36980.743655,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,37666.945902,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,38107.175154,,
"ESP","Espagne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,33612.745883,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,39168.960449,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,39629.957284,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,40368.997647,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,41148.377687,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,42764.409407,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,43811.101488,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,45596.861055,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,46816.575741,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,46243.976417,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,43861.83008,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,46078.024863,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,47192.64944,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,46569.231023,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,46724.767675,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,47493.036769,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,49103.131934,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,49494.064699,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,50085.594342,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,50472.544286,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,50955.847554,,
"SWE","Suède","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,49491.027815,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,56892.156235,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,57504.055843,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,57054.210095,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,56623.230609,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,57766.761743,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,59005.213351,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,61027.942207,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,62855.232272,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,63861.92056,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,61696.28797,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,63220.707632,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,63760.401082,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,63830.917906,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,64232.010365,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,64944.1464,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,65265.050838,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,65891.68131,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,66169.300176,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,67562.519085,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,67848.36122,,
"CHE","Suisse","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,65754.373223,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,15066.446094,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,14004.66194,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,14718.596185,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,15382.280216,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,16688.245063,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,17966.707825,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,18976.560387,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,19688.44481,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,19599.164837,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,18398.291981,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,19647.903229,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,21529.993843,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,22275.25274,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,23857.026724,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,24700.097717,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,25855.91268,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,26357.927294,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,27970.139106,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,28416.53547,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,28232.749222,,
"TUR","Türkiye","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,28502.281382,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,37041.156828,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,37694.982576,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,38198.982936,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,39212.95424,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,39922.954412,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,40674.103372,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,41270.012478,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,41988.329784,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,41581.077203,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,39426.881676,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,40063.885707,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,40155.70162,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,40468.762813,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,40947.48933,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,41936.487716,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,42601.747443,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,43167.472916,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,43959.805936,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,44442.834382,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,44911.79288,,
"GBR","Royaume-Uni","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,39788.468419,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,48705.37996,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,48682.847555,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,49039.108448,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,49947.045488,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,51405.0362,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,52704.773599,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,53659.315035,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,54215.969731,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,53774.763193,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,51916.907294,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,52875.975942,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,53273.217612,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,54067.507538,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,54651.125541,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,55463.794265,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,56520.609227,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,57021.228829,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,57898.103032,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,59252.831727,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,60297.094129,,
"USA","États-Unis","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,58407.658694,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,11421.419204,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,11419.620125,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,11617.296106,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,11606.192352,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,12129.937814,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,12374.481626,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,12722.365107,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,13353.491474,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,13888.858669,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,13729.737147,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,14618.673252,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,15067.242976,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,15224.202934,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,15549.214399,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,15494.837407,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,14816.290357,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,14213.504146,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,14286.755641,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,14423.70245,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,14484.997118,,
"BRA","Brésil","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,13903.930803,,
"CHL","Chili","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,14255.684714,,
"CHL","Chili","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,14541.094316,,
"CHL","Chili","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,14841.07035,,
"CHL","Chili","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,15372.277698,,
"CHL","Chili","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,16224.420526,,
"CHL","Chili","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,16967.666333,,
"CHL","Chili","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,17837.681837,,
